year,month,n_days,births,total_pop,births_pct,births_pct_day,date,seasonal,trend,remainder,country
2005,2,28,309620,295516599,0.0010477245645345288,37.41873444766175,2005-02-01,-0.5644234878413117,38.44781375432733,-0.4646558188242693,United States
2005,3,31,349321,295516599,0.0011820689639163045,38.13125690052595,2005-03-01,-0.8884575632235526,38.499865431270315,0.5198490324791862,United States
2005,4,30,332477,295516599,0.0011250704736216865,37.50234912072288,2005-04-01,-2.1914078893269866,38.48322064117676,1.2105363688731146,United States
2005,5,31,346276,295516599,0.001171764974190164,37.798870135166574,2005-05-01,-1.9704662783375964,38.466575851083206,1.3027605624209642,United States
2005,6,30,350879,295516599,0.0011873410873952295,39.578036246507644,2005-06-01,-0.33660673586964635,38.435913779065444,1.4787292033118433,United States
2005,7,31,357053,295516599,0.001208233314839956,38.97526822064374,2005-07-01,1.8920607179379236,38.40525170704769,-1.3220442043418714,United States
2005,8,31,369316,295516599,0.0012497301378322915,40.313875413944885,2005-08-01,2.71947908196612,38.394696589502274,-0.8003002575235101,United States
2005,9,30,363369,295516599,0.0012296060567481017,40.986868558270054,2005-09-01,3.372815671156534,38.38414147195685,-0.7700885848433359,United States
2005,10,31,344639,295516599,0.0011662255222421533,37.620178136843656,2005-10-01,0.7550115427415952,38.40492933136947,-1.5397627372674094,United States
2005,11,30,335667,295516599,0.0011358651295252623,37.862170984175414,2005-11-01,-0.5653351222018824,38.425717190782095,0.0017889155951991143,United States
2005,12,31,348254,295516599,0.0011784583376313153,38.01478508488114,2005-12-01,-0.6141606386287127,38.51701247029239,0.11193325321745817,United States
2006,1,31,340297,298379912,0.0011404822721443795,36.78975071433482,2006-01-01,-1.6085093034190672,38.60830774980269,-0.21004773204879967,United States
2006,2,28,319235,298379912,0.001069894410318078,38.21051465421707,2006-02-01,-0.5644234878413117,38.73895732880928,0.03598081324910396,United States
2006,3,31,356786,298379912,0.0011957440352083756,38.57238823252825,2006-03-01,-0.8884575632235526,38.86960690781587,0.5912388879359298,United States
2006,4,30,329809,298379912,0.0011053324528093567,36.844415093645225,2006-04-01,-2.1914078893269866,38.975121608519295,0.060701374452918344,United States
2006,5,31,355437,298379912,0.0011912229533736173,38.42654688301991,2006-05-01,-1.9704662783375964,39.08063630922272,1.3163768521347876,United States
2006,6,30,358251,298379912,0.0012006538831608744,40.02179610536248,2006-06-01,-0.33660673586964635,39.147827415872555,1.210575425359572,United States
2006,7,31,367934,298379912,0.00123310579969606,39.77760644180839,2006-07-01,1.8920607179379236,39.21501852252239,-1.3294727986519277,United States
